,0
0,6.899864196777344
1,6.8462862534956495
2,6.8293315796625045
3,6.83847382760817
4,6.821713284748356
5,6.820214234146417
6,6.818968679084152
7,6.818914628364671
8,6.810050275590685
9,6.814643739344
10,6.817173669833948
11,6.817876442058666
12,6.815172597396472
13,6.814618551094114
14,6.811612237429788
15,6.808552539901228
16,6.783178530864834
17,6.785850541633472
18,6.769904579246901
19,6.770884538820277
20,6.77581357007003
21,6.774221329892416
22,6.7740669401522675
23,6.776797352415143
24,6.7576464241471035
25,6.758237781752628
26,6.7598609504115075
27,6.764023849445076
28,6.76659562155021
29,6.7694539220882035
30,6.771009180632936
31,6.768231692421475
32,6.765515141769361
33,6.743851550756264
34,6.732835557104206
35,6.660454875043994
36,6.5820833388458
37,6.629203157604866
38,6.644981222828542
39,6.649976684004449
40,6.655404327516247
41,6.6601370233688915
42,6.662895937713478
43,6.6543714164857795
44,6.655755933990824
45,6.655757155492406
46,6.652727751824965
47,6.641391140640161
48,6.640409347669003
49,6.634546636321152
50,6.631942464443976
51,6.62789404042313
52,6.623200205145779
53,6.625640348301545
54,6.624870905814462
55,6.625808905343611
56,6.620677060621945
57,6.622049924579894
58,6.621950611600367
59,6.623817369619198
60,6.625357336688557
61,6.624862283809681
62,6.628262023802924
63,6.6296461395529676
64,6.63117349166394
65,6.602750152303693
66,6.611605096332244
67,6.609968320090441
68,6.588621222150133
69,6.59125937118199
70,6.590142256183053
71,6.5835756242862065
72,6.577438137567655
73,6.566051380089631
74,6.570472912910657
75,6.569171739799205
76,6.544782741937625
77,6.547914024456929
78,6.541732393367343
79,6.544508627482823
80,6.546855744053511
81,6.54757405944288
82,6.549167516025353
83,6.546253622941018
84,6.522389791666682
85,6.533209680110111
86,6.531787584190723
87,6.492344865021558
88,6.509102308790746
89,6.509566288336894
90,6.494929414213564
91,6.496552911992916
92,6.497808349507898
93,6.50021652222704
94,6.501602013483565
95,6.4982712659926065
96,6.499923035952104
97,6.491687974527125
98,6.493791606448112
99,6.4929543879150025
100,6.489364243887521
101,6.4917310904324586
102,6.4926124861378165
103,6.492168221163819
104,6.490885250392038
105,6.491813862017515
106,6.490980825145552
107,6.492934034206843
108,6.494699635183668
109,6.496488036200281
110,6.498015017427172
111,6.498916289057418
112,6.500282765710917
113,6.500960454173471
114,6.5028287747990765
115,6.50439396119967
116,6.499360291532768
117,6.499675510074215
118,6.498014568374078
119,6.499441958394599
120,6.500594490473713
121,6.500200596060465
122,6.500739949341195
123,6.500802112148604
124,6.501208800639384
125,6.500528958394564
126,6.498020734038266
127,6.493328889836297
128,6.494625715423989
129,6.494726152589947
130,6.487986777581956
131,6.489979887626991
132,6.491730678451503
133,6.488952663229607
134,6.48883009810309
135,6.483540982162396
136,6.485323704489008
137,6.485467069084674
138,6.484026565316965
139,6.480106855964249
140,6.47691350626486
141,6.47819660438197
142,6.479168522450221
143,6.480789504127849
144,6.482081462905111
145,6.480025578005243
146,6.446348969087076
147,6.402563941947168
148,6.4228714033915315
149,6.42364638079423
150,6.422896447289742
151,6.417591845877227
152,6.421096840779486
153,6.421891814028833
154,6.420161839654766
155,6.42130929480518
156,6.422161807155576
157,6.422863971942733
158,6.424910311747198
159,6.42255401355679
160,6.422929919107073
161,6.421137306416455
162,6.419978137216354
163,6.421420713196085
164,6.421627828210419
165,6.421713863834359
166,6.4216089901674644
167,6.421928006391363
168,6.421367874596558
169,6.420986271826659
170,6.421186911497753
171,6.4171265556602135
172,6.4186816125384585
