Docker-yuvalsnir@ef.technion.ac.il@visl-184u:/data/yuvalsnir@ef.technion.ac.il$ python baseline2.py
classes with at least N samples: 890
train_df (235709, 2)
test_df (117577, 3)
test_df after filtering (117577, 3)
found classes 890
Loaded pretrained weights for efficientnet-b0
--------------------------------------------------
epoch 1
total batches: 3682

epoch    batch             time    (avg time)        loss   (avg loss)    GAP score   (avg score)
---------------------------------------------------------------------------------------------------------
1     |  [0/3682]       || 0.633 | (0.633)      || 6.9174 | (6.9174)    || 0.0000   |   (0.0000)        ||
1     |  [10/3682]      || 0.054 | (0.148)      || 6.8287 | (6.8614)    || 0.0000   |   (0.0000)        ||
1     |  [20/3682]      || 0.248 | (0.135)      || 6.8529 | (6.8591)    || 0.0000   |   (0.0000)        ||
1     |  [30/3682]      || 0.054 | (0.122)      || 6.7821 | (6.8402)    || 0.0000   |   (0.0000)        ||
1     |  [40/3682]      || 0.273 | (0.121)      || 6.8352 | (6.8134)    || 0.0000   |   (0.0001)        ||
1     |  [50/3682]      || 0.054 | (0.117)      || 6.7712 | (6.8103)    || 0.0000   |   (0.0001)        ||
1     |  [60/3682]      || 0.275 | (0.117)      || 6.8192 | (6.8086)    || 0.0000   |   (0.0001)        ||
1     |  [70/3682]      || 0.055 | (0.115)      || 6.7791 | (6.8087)    || 0.0014   |   (0.0001)        ||
1     |  [80/3682]      || 0.329 | (0.116)      || 6.8348 | (6.8116)    || 0.0000   |   (0.0001)        ||
1     |  [90/3682]      || 0.055 | (0.114)      || 6.7429 | (6.8111)    || 0.0000   |   (0.0001)        ||
1     |  [100/3682]     || 0.282 | (0.115)      || 6.7588 | (6.8123)    || 0.0000   |   (0.0001)        ||
1     |  [110/3682]     || 0.055 | (0.114)      || 6.7907 | (6.8100)    || 0.0000   |   (0.0001)        ||
1     |  [120/3682]     || 0.296 | (0.114)      || 6.8404 | (6.8062)    || 0.0000   |   (0.0001)        ||
1     |  [130/3682]     || 0.054 | (0.113)      || 6.7818 | (6.8061)    || 0.0000   |   (0.0001)        ||
1     |  [140/3682]     || 0.248 | (0.113)      || 6.8071 | (6.8077)    || 0.0000   |   (0.0001)        ||
1     |  [150/3682]     || 0.054 | (0.113)      || 6.6855 | (6.8078)    || 0.0020   |   (0.0001)        ||
1     |  [160/3682]     || 0.280 | (0.113)      || 6.8426 | (6.7839)    || 0.0000   |   (0.0009)        ||
1     |  [170/3682]     || 0.054 | (0.112)      || 6.8443 | (6.7850)    || 0.0003   |   (0.0008)        ||
1     |  [180/3682]     || 0.292 | (0.113)      || 6.0762 | (6.7684)    || 0.0003   |   (0.0008)        ||
1     |  [190/3682]     || 0.054 | (0.112)      || 6.8538 | (6.7706)    || 0.0000   |   (0.0007)        ||
1     |  [200/3682]     || 0.300 | (0.113)      || 6.8443 | (6.7748)    || 0.0000   |   (0.0007)        ||
1     |  [210/3682]     || 0.054 | (0.112)      || 7.0201 | (6.7785)    || 0.0000   |   (0.0007)        ||
1     |  [220/3682]     || 0.242 | (0.112)      || 6.7754 | (6.7805)    || 0.0000   |   (0.0006)        ||
1     |  [230/3682]     || 0.054 | (0.112)      || 6.6490 | (6.7815)    || 0.0000   |   (0.0006)        ||
1     |  [240/3682]     || 0.283 | (0.112)      || 6.7268 | (6.7620)    || 0.0000   |   (0.0006)        ||
1     |  [250/3682]     || 0.053 | (0.112)      || 6.5748 | (6.7617)    || 0.0000   |   (0.0006)        ||
1     |  [260/3682]     || 0.281 | (0.112)      || 6.7997 | (6.7640)    || 0.0000   |   (0.0005)        ||
1     |  [270/3682]     || 0.054 | (0.112)      || 6.9669 | (6.7679)    || 0.0000   |   (0.0005)        ||
1     |  [280/3682]     || 0.254 | (0.112)      || 6.8072 | (6.7690)    || 0.0000   |   (0.0005)        ||
1     |  [290/3682]     || 0.054 | (0.112)      || 6.9001 | (6.7708)    || 0.0000   |   (0.0005)        ||
1     |  [300/3682]     || 0.272 | (0.112)      || 6.4409 | (6.7716)    || 0.0000   |   (0.0005)        ||
1     |  [310/3682]     || 0.054 | (0.112)      || 6.9038 | (6.7677)    || 0.0000   |   (0.0005)        ||
1     |  [320/3682]     || 0.292 | (0.112)      || 6.3343 | (6.7656)    || 0.0000   |   (0.0004)        ||
1     |  [330/3682]     || 0.054 | (0.112)      || 6.9503 | (6.7443)    || 0.0000   |   (0.0004)        ||
1     |  [340/3682]     || 0.282 | (0.112)      || 5.5044 | (6.7329)    || 0.0000   |   (0.0004)        ||
1     |  [350/3682]     || 0.054 | (0.112)      || 2.8235 | (6.6580)    || 0.2024   |   (0.0012)        ||
1     |  [360/3682]     || 0.311 | (0.112)      || 8.6441 | (6.5773)    || 0.0000   |   (0.0187)        ||
1     |  [370/3682]     || 0.055 | (0.112)      || 7.3889 | (6.6278)    || 0.0000   |   (0.0182)        ||
1     |  [380/3682]     || 0.289 | (0.112)      || 6.9345 | (6.6424)    || 0.0000   |   (0.0177)        ||
1     |  [390/3682]     || 0.055 | (0.111)      || 6.7085 | (6.6471)    || 0.0000   |   (0.0173)        ||
1     |  [400/3682]     || 0.312 | (0.112)      || 6.8243 | (6.6520)    || 0.0000   |   (0.0168)        ||
1     |  [410/3682]     || 0.054 | (0.111)      || 6.8687 | (6.6553)    || 0.0000   |   (0.0164)        ||
1     |  [420/3682]     || 0.303 | (0.112)      || 6.8972 | (6.6582)    || 0.0000   |   (0.0160)        ||
1     |  [430/3682]     || 0.054 | (0.112)      || 6.1938 | (6.6513)    || 0.0233   |   (0.0157)        ||
1     |  [440/3682]     || 0.269 | (0.112)      || 6.6417 | (6.6513)    || 0.0000   |   (0.0154)        ||
1     |  [450/3682]     || 0.056 | (0.111)      || 6.6818 | (6.6540)    || 0.0000   |   (0.0150)        ||
1     |  [460/3682]     || 0.299 | (0.112)      || 6.9434 | (6.6517)    || 0.0000   |   (0.0147)        ||
1     |  [470/3682]     || 0.056 | (0.112)      || 6.4949 | (6.6439)    || 0.0000   |   (0.0144)        ||
1     |  [480/3682]     || 0.260 | (0.112)      || 6.8357 | (6.6450)    || 0.0000   |   (0.0141)        ||
1     |  [490/3682]     || 0.056 | (0.111)      || 5.4850 | (6.6408)    || 0.0000   |   (0.0138)        ||
1     |  [500/3682]     || 0.273 | (0.112)      || 6.7737 | (6.6416)    || 0.0000   |   (0.0135)        ||
1     |  [510/3682]     || 0.056 | (0.111)      || 6.8948 | (6.6408)    || 0.0000   |   (0.0133)        ||
1     |  [520/3682]     || 0.272 | (0.112)      || 6.7999 | (6.6358)    || 0.0000   |   (0.0130)        ||
