Docker-yuvalsnir@ef.technion.ac.il@visl-184u:/data/yuvalsnir@ef.technion.ac.il$ python baseline.py
classes with at least N samples: 890
train_df (235709, 2)
test_df (117577, 3)
test_df after filtering (117577, 3)
found classes 890
Loaded pretrained weights for efficientnet-b0
--------------------------------------------------
epoch 1
total batches: 3682

epoch    batch             time    (avg time)        loss   (avg loss)    GAP score   (avg score)              lr
-----------------------------------------------------------------------------------------------------------------
1     |  [0/3682]       || 0.729 | (0.729)      || 6.9332 | (6.9332)    || 0.0000   |   (0.0000)        ||0.000999999818181677
1     |  [10/3682]      || 0.056 | (0.157)      || 6.8719 | (6.8715)    || 0.0000   |   (0.0001)        ||0.0009999780001430834
1     |  [20/3682]      || 0.244 | (0.140)      || 6.8312 | (6.8365)    || 0.0000   |   (0.0001)        ||0.0009999198202598838
1     |  [30/3682]      || 0.056 | (0.125)      || 6.7823 | (6.8286)    || 0.0000   |   (0.0001)        ||0.0009998252827675563
1     |  [40/3682]      || 0.260 | (0.123)      || 6.8199 | (6.8065)    || 0.0000   |   (0.0001)        ||0.0009996943945484
1     |  [50/3682]      || 0.056 | (0.119)      || 6.8220 | (6.8118)    || 0.0000   |   (0.0000)        ||0.0009995271651310376
1     |  [60/3682]      || 0.266 | (0.119)      || 6.8329 | (6.8123)    || 0.0000   |   (0.0000)        ||0.0009993236066897194
1     |  [70/3682]      || 0.057 | (0.116)      || 6.8214 | (6.8153)    || 0.0000   |   (0.0001)        ||0.000999083734043437
1     |  [80/3682]      || 0.317 | (0.118)      || 6.8793 | (6.8142)    || 0.0000   |   (0.0001)        ||0.0009988075646548452
1     |  [90/3682]      || 0.057 | (0.115)      || 6.7249 | (6.8111)    || 0.0005   |   (0.0001)        ||0.0009984951186289904
1     |  [100/3682]     || 0.276 | (0.116)      || 6.6314 | (6.8030)    || 0.0000   |   (0.0001)        ||0.0009981464187118474
1     |  [110/3682]     || 0.056 | (0.115)      || 6.8154 | (6.8040)    || 0.0004   |   (0.0001)        ||0.0009977614902886623
1     |  [120/3682]     || 0.286 | (0.116)      || 6.7473 | (6.8006)    || 0.0003   |   (0.0001)        ||0.0009973403613821059
1     |  [130/3682]     || 0.056 | (0.114)      || 6.8692 | (6.8029)    || 0.0000   |   (0.0000)        ||0.000996883062650233
1     |  [140/3682]     || 0.242 | (0.114)      || 6.8023 | (6.8011)    || 0.0000   |   (0.0000)        ||0.0009963896273842503
1     |  [150/3682]     || 0.056 | (0.113)      || 6.7483 | (6.8027)    || 0.0000   |   (0.0000)        ||0.000995860091506094
