,0
0,8.863842010498047
1,8.8069804798473
2,8.812567211332775
3,8.821508776757025
4,8.826732053989318
5,8.826714814877977
6,8.82744149692723
7,8.834107331826653
8,8.834414976614493
9,8.834495450114156
10,8.82710329376825
11,8.791430920093983
12,8.787839061957746
13,8.788823833902374
14,8.79071939752457
15,8.789209422686243
16,8.78801651474852
17,8.789996710437084
18,8.790876003918727
19,8.79009491486075
20,8.792771761690206
21,8.790578738208065
22,8.791305429795209
23,8.79097367571546
24,8.791608497809573
25,8.793182806189792
26,8.792941747497325
27,8.791097429845605
28,8.792653894933517
29,8.790081715665732
30,8.79018306098507
31,8.788493981315392
32,8.789304825375757
33,8.791388819945183
34,8.78993931823462
35,8.785446137104959
36,8.78580124556523
37,8.785660576627583
38,8.787355906068496
39,8.788861318622404
40,8.787571526525026
41,8.788613275309839
42,8.789599316703452
43,8.789889957401426
44,8.789701228239098
45,8.788485321924586
46,8.789383439335026
47,8.787451428212938
48,8.756037133151429
49,8.761581743321933
50,8.762381608852607
51,8.765597349043695
52,8.76630831039341
53,8.762795327971435
54,8.74693417945763
55,8.748443490147807
56,8.751971405457684
57,8.755186233754333
58,8.757721754031419
59,8.758110294083854
60,8.758968217599016
61,8.760190497833852
62,8.76076648162375
63,8.761051195359268
64,8.760487755077678
65,8.758813439792569
66,8.757804050387845
67,8.753122864821274
68,8.752879716226182
69,8.751651855695092
70,8.749545055857398
71,8.749133730404152
72,8.748069255924092
73,8.709931148223772
74,8.713342925636713
75,8.714101488199754
76,8.702858427037704
77,8.704449499936729
78,8.705818850008077
79,8.70755957321331
80,8.707794035567476
81,8.708086516795412
82,8.707516164640271
83,8.708322392760918
84,8.70873894702807
85,8.709343935712104
86,8.708296900703793
87,8.709369921930621
88,8.709705254005925
89,8.705657292429178
90,8.706138810095327
91,8.708232917586745
92,8.70725538961015
93,8.707815822033826
94,8.707855600859736
95,8.708449277717358
96,8.703198354276484
97,8.702080050654072
98,8.698581520813564
99,8.68996119402973
100,8.648887451354797
101,8.663502978995576
